-0.023200,-0.041400,-0.032800,36.200000,-151.000000,47.600000
0.004800,-0.014400,-0.012300,91.200000,-114.000000,34.600000
0.019800,0.009600,0.007200,51.200000,4.000000,9.600000
0.015800,0.022600,0.021200,-45.800000,81.000000,-22.400000
-0.017200,0.023600,0.016700,-132.800000,180.000000,-69.400000
-0.096200,0.016600,-0.009800,-224.800000,215.000000,-98.400000
-0.214200,-0.018400,-0.059300,-304.800000,202.000000,-100.400000
-0.390200,-0.063400,-0.103300,-388.800000,94.000000,-78.400000
-0.575200,-0.100400,-0.079300,-484.800000,-83.000000,20.600000
-0.749200,-0.119400,-0.043800,-570.800000,-221.000000,164.600000
-0.892200,-0.140400,0.061700,-612.800000,-286.000000,362.600000
-0.993200,-0.208400,0.171700,-591.800000,-308.000000,622.600000
-1.017200,-0.315400,0.287700,-500.800000,-354.000000,967.600000
-0.930200,-0.377400,0.479200,-434.800000,-384.000000,1360.600000
-0.968200,-0.380400,0.721200,-212.800000,-353.000000,1752.600000
-0.542200,-0.380400,0.946700,174.200000,-352.000000,2062.600000
-0.117200,-0.406400,1.064700,746.200000,-343.000000,2180.600000
0.330800,-0.491400,1.091200,1327.200000,-286.000000,2226.600000
0.748800,-0.568400,1.010700,1781.200000,-3.000000,2272.600000
1.145800,-0.780400,0.887200,2098.200000,428.000000,2348.600000
1.571800,-1.034400,0.739700,2406.200000,892.000000,2600.600000
2.082800,-1.210400,0.666200,2791.200000,1217.000000,2670.600000
2.624800,-1.293400,0.423700,3162.200000,1227.000000,2215.600000
3.008800,-1.345400,0.214200,3412.200000,959.000000,1438.600000
3.194800,-1.433400,0.056200,3691.200000,500.000000,568.600000
3.292800,-1.552400,-0.096800,3755.200000,59.000000,-283.400000
3.326800,-1.653400,-0.311800,3937.200000,-148.000000,-1039.400000
3.272800,-1.713400,-0.566300,4165.200000,-127.000000,-1663.400000
3.089800,-1.740400,-0.754800,3862.200000,-110.000000,-2140.400000
2.844800,-1.782400,-0.823800,3439.200000,-228.000000,-2540.400000
2.597800,-1.787400,-0.847800,3127.200000,-281.000000,-2917.400000
2.484800,-1.787400,-0.897800,2793.200000,-219.000000,-3201.400000
2.257800,-1.817400,-0.914800,2367.200000,-215.000000,-3438.400000
1.955800,-1.879400,-0.899300,1992.200000,-332.000000,-3682.400000
1.554800,-1.936400,-0.886800,1722.200000,-379.000000,-3785.400000
1.066800,-1.963400,-0.924800,1297.200000,-236.000000,-3597.400000
0.526800,-1.887400,-1.053800,670.200000,47.000000,-3236.400000
0.056800,-1.828400,-1.214800,38.200000,-68.000000,-3211.400000
-0.074200,-1.750400,-1.173300,-578.800000,-818.000000,-2350.400000
0.035800,-1.646400,-1.045800,-1139.800000,-1441.000000,-1847.400000
0.138800,-1.553400,-0.947300,-1674.800000,-1588.000000,-1323.400000
0.159800,-1.488400,-0.935800,-2244.800000,-1476.000000,-1269.400000
0.009800,-1.539400,-0.844800,-2759.800000,-1592.000000,-1223.400000
-0.095200,-1.660400,-0.772800,-3163.800000,-1796.000000,-983.400000
-0.070200,-1.667400,-0.554300,-3410.800000,-1989.000000,-585.400000
0.043800,-1.563400,-0.207300,-3527.800000,-2154.000000,-300.400000
0.099800,-1.404400,-0.078300,-3586.800000,-2213.000000,-125.400000
0.118800,-1.271400,0.170700,-3529.800000,-2134.000000,77.600000
0.138800,-1.148400,0.398700,-3374.800000,-1895.000000,319.600000
0.186800,-1.029400,0.501200,-3080.800000,-2117.000000,604.600000
0.241800,-0.910400,0.629200,-2786.800000,-2327.000000,867.600000
0.333800,-0.782400,0.776200,-2485.800000,-2288.000000,1098.600000
0.417800,-0.641400,0.938700,-2426.800000,-1820.000000,1243.600000
0.462800,-0.543400,1.053200,-2103.800000,-1173.000000,1329.600000
0.253800,-0.465400,1.108700,-1698.800000,-532.000000,1337.600000
0.564800,-0.393400,1.117700,-1398.800000,-221.000000,1278.600000
0.608800,-0.386400,1.132200,-1030.800000,-330.000000,1260.600000
0.694800,-0.351400,1.143200,-516.800000,-477.000000,1239.600000
0.789800,-0.287400,1.149200,-23.800000,-807.000000,1128.600000
0.872800,-0.264400,1.160200,437.200000,-1103.000000,873.600000
0.904800,-0.265400,1.170700,860.200000,-1332.000000,701.600000
0.887800,-0.443400,1.096700,1325.200000,-1483.000000,392.600000
0.862800,-0.670400,1.253200,1977.200000,-1495.000000,266.600000
0.896800,-0.786400,1.283200,2354.200000,-1380.000000,294.600000
0.975800,-0.840400,1.241200,2642.200000,-1261.000000,212.600000
1.019800,-0.962400,1.129200,3405.200000,-1325.000000,-42.400000
1.013800,-1.244400,1.017700,3916.200000,-1325.000000,-198.400000
1.014800,-1.708400,0.846700,4521.200000,-1263.000000,-85.400000
1.066800,-2.040400,0.476200,5329.200000,-684.000000,169.600000
1.193800,-2.469400,-0.303300,6192.200000,45.000000,155.600000
1.435800,-2.748400,-1.160300,6577.200000,252.000000,-91.400000
1.534800,-2.597400,-1.654800,5859.200000,425.000000,93.600000
1.359800,-2.135400,-1.778300,4521.200000,500.000000,-188.400000
1.089800,-1.698400,-1.667300,3530.200000,-140.000000,-263.400000
0.983800,-1.375400,-1.541300,2887.200000,-796.000000,-205.400000
1.049800,-1.066400,-1.498300,2256.200000,-911.000000,26.600000
1.226800,-0.752400,-1.461800,1587.200000,-582.000000,238.600000
1.368800,-0.473400,-1.438800,1202.200000,-282.000000,185.600000
1.374800,-0.398400,-1.349800,842.200000,-401.000000,-59.400000
1.505800,-0.501400,-1.100800,61.200000,-855.000000,-330.400000
1.167800,-0.703400,-0.737300,-393.800000,-1131.000000,-465.400000
0.977800,-0.891400,-0.362800,-741.800000,-1063.000000,-433.400000
0.811800,-1.062400,-0.070300,-928.800000,-1099.000000,-327.400000
0.711800,-1.176400,0.135200,-943.800000,-738.000000,-252.400000
0.656800,-1.259400,0.252200,-825.800000,-585.000000,-247.400000
0.624800,-1.050400,0.307200,-637.800000,-598.000000,-293.400000
0.614800,-1.321400,0.338200,-411.800000,-734.000000,-366.400000
0.605800,-1.330400,0.350700,-150.800000,-917.000000,-177.400000
0.584800,-1.300400,0.347200,140.200000,-1042.000000,-452.400000
0.570800,-1.250400,0.314200,419.200000,-1015.000000,-437.400000
0.557800,-1.180400,0.284700,624.200000,-842.000000,-369.400000
0.554800,-1.107400,0.209700,758.200000,-595.000000,-298.400000
0.556800,-1.044400,0.111700,595.200000,-386.000000,-250.400000
0.553800,-0.979400,0.019700,886.200000,-245.000000,-248.400000
0.554800,-0.940400,-0.061300,916.200000,-162.000000,-276.400000
0.548800,-0.919400,-0.118800,892.200000,-116.000000,-289.400000
