-356,1232,-1391,198,66,-22
-348,1034,-1447,235,115,-38
-334,1334,-1484,247,188,-126
-371,1340,-1534,235,271,-165
-437,1320,-1580,196,313,-149
-490,1300,-1610,156,276,-69
-486,1269,-1614,101,216,26
-425,1217,-1607,85,142,82
-320,1149,-1573,104,64,118
-145,1016,-1510,166,-21,130
-175,801,-1370,226,-13,135
208,568,-1204,336,84,188
499,437,-1067,453,172,253
841,404,-998,572,243,215
1203,399,-1011,714,417,35
1472,390,-1090,916,560,-95
1631,451,-1264,1154,662,-423
1713,536,-1380,1358,784,-789
1706,574,-1678,1472,970,-1161
1652,528,-1998,1297,1169,-1606
1508,441,-2374,1672,1286,-2197
1196,342,-2815,1730,1213,-2811
969,189,-3203,1708,1089,-3328
389,11,-3451,1558,968,-3691
-173,-141,-3491,1321,901,-3814
-754,-255,-3345,1072,1008,-3786
-1285,-314,-3137,932,657,-3747
-1866,-334,-2979,833,504,-3512
-2410,-325,-2865,656,505,-2902
-2751,-292,-2720,426,563,-2363
-2850,-159,-2528,242,541,-1666
-2818,-44,-2332,169,452,-1092
-2749,21,-2199,153,370,-576
-2666,22,-2118,157,319,-75
-2567,-23,-2114,167,269,408
-2465,-147,-2144,205,103,812
-2446,-364,-2143,28,-154,1182
-2476,-616,-2073,388,-359,1649
-2445,-845,-2025,456,-532,2154
-2317,-1069,-2060,637,-846,2653
-2063,-1293,-2056,870,-804,3189
-1878,-1439,-2153,1057,-900,3783
-1292,-1370,-2454,1083,-630,4319
-368,-1077,-2764,924,-591,4465
534,-910,-2850,721,-608,4201
1307,-505,-2743,496,-717,3558
1728,-86,-2561,389,-913,3190
1712,59,-2453,369,-949,2208
1539,56,-2469,368,-863,1697
1418,30,-2451,326,-663,1369
1295,31,-2415,236,-309,1108
1125,32,-2346,204,-17,856
943,86,-2303,196,152,626
777,179,-2284,186,218,404
600,269,-2296,172,143,145
489,312,-2290,129,4,-116
235,314,-2264,78,-39,-290
-20,308,-2252,6,-38,-328
-208,285,-2248,-44,12,-309
-304,277,-2231,-54,25,-261
-338,273,-2215,-57,22,-259
-371,254,-2167,-72,65,-289
-424,224,-2121,-67,116,-333
-495,192,-2093,-53,109,-334
-528,185,-2082,-18,77,-288
-534,191,-2078,11,43,-244
-536,193,-2095,35,28,-232
-550,191,-2116,45,4,-212
-560,194,-2146,41,-16,-193
-556,218,-2194,33,-34,-187
-530,278,-2303,24,-63,-187
-488,343,-2345,-34,-100,-188
-474,364,-2346,-114,-129,-198
-495,338,-2248,-166,-121,-207
-518,295,-2168,-189,-76,-195
-530,259,-2135,-188,-49,-171
-756,249,-2136,-177,-29,-163
-476,249,-2152,-192,-240,-172
-441,249,-2164,-230,65,-174
-411,249,-2168,-254,81,-180
-388,245,-2159,-247,69,-214
-383,240,-2116,-213,13,-1
-417,224,-2064,-181,-17,-273
-477,196,-2004,-151,-18,-275
-527,172,-1977,-130,15,-253
-560,159,-1926,-132,92,-223
-586,137,-1872,-116,148,-197
-614,126,-1799,-80,208,-151
-615,129,-1774,-52,264,-79
-567,207,-1895,53,257,-4
-523,341,-2165,168,157,33
-409,407,-2365,187,84,10
-368,379,-2340,136,-49,-50
-433,348,-2281,109,-89,-103
-514,291,-2272,109,-117,-124
-585,250,-2271,100,-159,-137
-640,213,-2266,66,-182,-109
-682,178,-2225,13,-158,-28
-678,156,-2156,-39,-89,80
-632,160,-2081,-59,-11,173
