2,646,-2121,138,-268,182
-9,658,-2121,172,-238,161
-3,665,-2125,158,-126,102
0,663,-2140,109,-16,69
-3,657,-2147,33,76,10
-1,649,-2152,-32,138,-45
-2,636,-2151,-60,171,-95
-8,640,-2139,-69,206,-127
-12,658,-2119,-94,252,-177
-19,678,-2099,-124,293,-242
-43,672,-2086,-143,305,-297
-87,661,-2055,-145,309,-336
-193,649,-2060,-129,310,-381
-421,612,-2118,-76,196,-501
-845,547,-2204,35,-159,-565
-1505,394,-2299,189,-713,-564
-2269,134,-2537,349,-1261,-231
-2899,-214,-2238,450,-1433,517
-3150,-505,-2174,473,-1251,1538
-3023,-702,-2157,505,-1070,2526
-2576,-814,-2164,631,-1075,3438
-1639,-758,-2277,523,-1098,4215
-347,-515,-2573,967,-1028,4524
778,-185,-2826,578,-1070,4146
1085,57,-2858,245,-1101,3496
1338,166,-2809,-1,-1053,2945
1686,249,-2792,-163,-1007,2516
1894,389,-2720,-287,-990,2052
2034,473,-2545,-408,-959,1489
2008,483,-2301,-488,-822,972
1859,468,-2031,-539,-539,573
1657,456,-1750,-544,-194,270
1427,422,-1492,-485,166,14
1198,376,-1317,-373,512,-95
971,288,-1173,-218,753,-268
765,156,-1096,-12,887,-377
628,-39,-916,205,989,-418
576,-310,-593,447,1156,-412
618,-625,-45,597,1490,-332
529,-855,697,1031,2041,-242
859,-984,1308,1762,2413,-229
896,-1343,1124,2822,3463,-281
892,-1630,57,4157,3934,-138
927,-2143,-1626,5182,4324,322
1132,-2528,-3493,5527,4290,683
1300,-2395,-4849,5422,3108,746
1301,-1997,-5297,5151,1229,419
1288,-1509,-5311,4476,339,67
1295,-1154,-4872,3444,874,115
1438,-837,-4917,2585,1246,429
1634,-400,-5385,1988,627,419
1817,-175,-5605,1239,-404,43
1892,-210,-5242,846,-1143,-315
1902,-338,-4552,-250,-1319,-474
2015,-409,-3917,-888,-1316,-586
2259,-447,-3409,-1368,-1425,-868
2513,-509,-3055,-1639,-1649,-1351
2665,-586,-2863,-1801,-1884,-1922
2652,-717,-2722,-1939,-2127,-2534
2714,-918,-2577,-2025,-2361,-3022
2392,-1094,-2405,-2059,-2479,-3294
2026,-1234,-2185,-2140,-2294,-3330
1555,-1331,-1928,-2283,-2286,-3208
1026,-1391,-1725,-2417,-1524,-2880
491,-1425,-1568,-2512,-611,-2277
134,-1319,-1420,-2435,-77,-1596
-61,-1128,-1293,-2206,-224,-1133
-172,-869,-1236,-1879,11,-898
-252,-668,-1223,-1567,-12,-737
-320,-753,-1260,-1292,-64,-540
-352,-343,-1305,-1064,-122,-351
-359,-266,-1368,-836,-213,-468
-339,-103,-1442,-631,-329,-119
-289,47,-1505,-462,-422,-79
-268,179,-1572,-324,-491,-71
-243,273,-1612,-207,-551,-39
-227,339,-1619,-131,-523,-3
-196,398,-1669,-36,-449,44
-145,453,-1755,35,-400,64
-128,461,-1796,57,-341,58
-169,462,-1801,99,-253,93
-182,502,-1869,166,-196,218
-117,602,-1966,227,-176,337
52,716,-2097,265,-189,282
200,745,-2203,269,-241,103
216,746,-2251,271,-322,207
153,707,-2055,257,-392,-89
72,664,-2354,231,-471,-116
-2,621,-2379,221,-606,-108
-55,571,-2445,247,-899,-102
-101,565,-2457,309,-1286,-88
-119,568,-2438,367,-1660,-74
-116,572,-2355,373,-1785,-62
-133,566,-2257,307,-1553,-36
-156,555,-2201,161,-1392,-7
-223,531,-2172,13,-786,20
-297,762,-2135,-82,-655,62
-351,498,-2110,-125,-475,104
-368,493,-2079,-143,-346,125
-367,487,-2035,-158,-223,132
