0.041600,-0.016400,-0.025500,-140.200000,-61.400000,55.600000
0.047600,-0.007400,-0.008000,-83.200000,24.600000,40.600000
0.031600,0.001600,0.002500,-27.200000,56.600000,-1.400000
-0.023400,0.006600,0.015000,57.800000,11.600000,-27.400000
-0.097400,0.015600,0.016000,192.800000,-31.400000,-67.400000
-0.207400,0.049600,0.004500,324.800000,-17.400000,-56.400000
-0.340400,0.103600,-0.030500,435.800000,-5.400000,-1.400000
-0.490400,0.137600,-0.084500,554.800000,-51.400000,76.600000
-0.647400,0.107600,-0.147500,605.800000,-110.400000,245.600000
-0.800400,0.038600,-0.225000,662.800000,-120.400000,530.600000
-0.861400,-0.053400,-0.318500,651.800000,-279.400000,971.600000
-0.909400,-0.121400,-0.436500,566.800000,17.600000,1481.600000
-0.835400,-0.166400,-0.563000,456.800000,-17.400000,1892.600000
-0.689400,-0.178400,-0.687500,331.800000,-213.400000,2159.600000
-0.458400,-0.188400,-0.811500,149.800000,-400.400000,2374.600000
-0.089400,-0.203400,-0.936500,-150.200000,-387.400000,2512.600000
0.381600,-0.174400,-0.948000,-589.200000,-204.400000,2523.600000
0.870600,-0.127400,-1.168500,-1130.200000,-163.400000,2392.600000
1.289600,-0.115400,-1.177500,-1664.200000,-337.400000,2050.600000
1.561600,-0.189400,-1.134000,-2143.200000,-575.400000,1595.600000
1.688600,-0.321400,-1.046000,-2556.200000,-764.400000,1136.600000
1.727600,-0.459400,-0.894500,-2921.200000,-866.400000,731.600000
1.685600,-0.567400,-0.686500,-3193.200000,-803.400000,390.600000
1.637600,-0.618400,-0.482500,-3350.200000,-659.400000,95.600000
1.605600,-0.618400,-0.291500,-3403.200000,-529.400000,-193.400000
1.564600,-0.605400,-0.100000,-3396.200000,-382.400000,-458.400000
1.513600,-0.583400,0.084500,-3339.200000,-171.400000,-697.400000
1.447600,-0.551400,0.245000,-3225.200000,26.600000,-956.400000
1.353600,-0.515400,0.386500,-3035.200000,159.600000,-1239.400000
1.293600,-0.470400,0.502500,-2781.200000,-11.400000,-1479.400000
1.141600,-0.399400,0.607000,-2490.200000,355.600000,-1623.400000
0.983600,-0.278400,0.691500,-2191.200000,440.600000,-1717.400000
0.863600,-0.437400,0.739500,-1882.200000,696.600000,-1840.400000
0.753600,-0.116400,0.764500,-1529.200000,957.600000,-1986.400000
0.624600,-0.044400,0.767500,-1159.200000,1171.600000,-2133.400000
0.471600,-0.001400,0.780500,-764.200000,1252.600000,-2250.400000
0.318600,0.050600,0.797500,-340.200000,1279.600000,-2329.400000
0.181600,0.044600,0.787000,115.800000,1314.600000,-2372.400000
0.006600,0.000600,0.742500,579.800000,1383.600000,-2440.400000
-0.204400,-0.043400,0.713000,989.800000,1550.600000,-2430.400000
-0.429400,-0.071400,0.644000,1332.800000,1778.600000,-2313.400000
-0.643400,-0.102400,0.575000,1451.800000,1864.600000,-2141.400000
-0.862400,-0.146400,0.499000,1887.800000,1802.600000,-1945.400000
-1.045400,-0.206400,0.390500,2297.800000,1700.600000,-1663.400000
-1.162400,-0.266400,0.232500,2868.800000,1640.600000,-1337.400000
-1.253400,-0.321400,0.047500,3063.800000,1556.600000,-998.400000
-1.357400,-0.398400,-0.161500,3123.800000,1325.600000,-719.400000
-1.248400,-0.551400,-0.399000,3219.800000,892.600000,-406.400000
-1.607400,-0.700400,-0.625000,3248.800000,509.600000,208.600000
-1.550400,-0.782400,-0.831000,3063.800000,312.600000,932.600000
-1.502400,-0.785400,-0.959500,2685.800000,285.600000,1592.600000
-1.398400,-0.792400,-1.022500,2217.800000,271.600000,2201.600000
-1.252400,-0.816400,-1.059500,1784.800000,459.600000,2833.600000
-0.950400,-0.760400,-1.129000,1403.800000,139.600000,3332.600000
-0.511400,-0.672400,-1.188500,1049.800000,-97.400000,3531.600000
-0.085400,-0.576400,-1.218000,651.800000,-364.400000,3578.600000
0.142600,-0.565400,-1.230000,166.800000,-461.400000,3614.600000
0.295600,-0.602400,-1.266500,-296.200000,-505.400000,3722.600000
0.583600,-0.619400,-1.297500,-740.200000,-497.400000,3765.600000
1.074600,-0.585400,-1.308500,-1257.200000,-289.400000,3709.600000
1.511600,-0.537400,-1.290000,-1814.200000,-167.400000,3390.600000
1.753600,-0.539400,-1.251000,-2331.200000,-351.400000,2897.600000
1.927600,-0.583400,-1.106000,-2747.200000,-651.400000,2345.600000
2.010600,-0.620400,-0.886500,-3060.200000,-815.400000,1769.600000
