-17,595,-1748,211,-452,152
-303,681,-1781,350,-330,229
-291,760,-1841,415,-122,198
-272,809,-1904,373,-6,115
-302,840,-1972,300,224,54
-347,851,-2112,201,398,255
-419,837,-2274,63,476,-75
-557,816,-2414,-112,491,-104
-742,799,-2441,-283,476,-102
-924,797,-2422,-387,425,-60
-1082,746,-2301,-430,319,41
-1189,676,-2116,-451,185,269
-1201,610,-1908,-457,86,589
-1110,576,-1727,-453,31,915
-1186,541,-1577,-434,-29,1185
-827,476,-1408,-402,-101,1363
-640,374,-1186,-328,-134,1478
-477,254,-969,-173,-127,1573
-320,128,-799,72,-56,1686
-154,236,-726,379,83,1565
59,-97,-687,722,220,1902
283,-250,-716,1111,382,1920
554,-352,-580,1530,534,1950
913,-383,-915,1912,603,1894
1301,-388,-1071,2267,600,1651
1642,-410,-1268,2384,532,1227
1965,-455,-1568,2989,373,651
2202,-498,-1922,3141,119,-56
2273,-509,-2273,3387,-132,-779
2270,-541,-2678,3545,-275,-1404
2235,-589,-3158,3559,-373,-1982
2194,-583,-3595,3443,-476,-2549
2023,-583,-3938,3191,-576,-3089
1757,-612,-4193,2818,-602,-3511
1440,-642,-4389,2305,-564,-3773
1153,-665,-4568,1653,-429,-3909
872,-686,-4733,968,-438,-4054
583,-766,-4795,388,-851,-4234
253,-852,-4683,-117,-1559,-4344
-210,-1075,-4412,-662,-2135,-4131
-783,-1302,-3988,-1341,-2231,-4057
-1373,-1504,-3486,-1973,-1971,-3255
-1851,-1636,-3069,-2339,-1680,-2083
-2127,-1708,-2758,-2493,-1480,-1350
-2198,-1682,-2517,-2566,-1321,-415
-2101,-1589,-2337,-2608,-1192,325
-1950,-1494,-2175,-2629,-1157,1131
-1792,-1427,-2210,-2621,-1220,1636
-1628,-1358,-1950,-2566,-1280,2118
-1411,-1260,-1679,-2444,-1314,2562
-1161,-1095,-1469,-2275,-1308,2910
-889,-952,-1071,-2067,-1340,3110
-610,-844,-970,-1818,-1438,3208
-326,-764,-841,-1540,-1520,3251
-71,-662,-782,-1214,-1488,3230
130,-556,-689,-895,-1384,3132
303,-497,-627,-567,-1253,3014
474,-449,-617,-474,-1154,2890
656,-397,-556,-120,-996,2745
819,-314,-482,306,-758,2577
1010,-237,-545,783,-472,2400
1231,-179,-713,1207,-288,2151
1355,-134,-938,1615,-252,1808
1573,-90,-1205,1990,-279,1358
1748,-49,-1511,2319,-294,838
1841,-20,-1831,2570,-287,313
1842,-252,-2128,2721,-252,-183
1795,14,-2426,2800,-220,-395
1752,51,-2728,2820,-265,-915
1657,77,-2976,2771,-377,-1440
1488,81,-3168,2648,-475,-1964
1232,46,-3095,2450,-562,-2448
882,-55,-3441,2223,-739,-2907
432,-237,-3582,1936,-810,-3248
-99,-434,-3688,1431,-418,-3290
-623,-596,-3766,1063,123,-3006
-998,-686,-3744,570,288,-2614
-1269,-735,-3555,0,101,-2187
-1425,-743,-3244,-121,-66,-1623
-1413,-669,-2922,-316,-89,-1032
-1530,-583,-2658,-471,-35,-531
-1178,-492,-2436,-594,60,-158
-982,-429,-2261,-683,137,91
-797,-399,-2120,-711,158,258
-632,-382,-2034,-687,173,361
-486,-347,-1973,-621,137,430
-367,-326,-1929,-542,77,442
-290,-301,-1924,-462,29,436
-239,-304,-1945,-381,-17,432
-204,-300,-1984,-333,-7,464
-176,-268,-2001,-300,-3,498
-158,-225,-2002,-240,-54,493
-157,-190,-1997,-170,-53,488
-140,-149,-2041,-127,1,509
-99,-104,-2107,-116,83,538
-48,-65,-2174,-120,129,542
-21,-49,-2223,-144,115,499
17,-49,-2252,-159,88,430
36,-44,-2271,-164,15,346
37,-41,-2277,-157,-80,508
