0.086400,0.027000,0.004100,131.600000,-264.400000,-77.200000
0.052400,0.034000,0.007100,104.600000,-383.400000,-60.200000
-0.000600,0.048000,0.004600,29.600000,63.600000,-18.200000
-0.043600,-0.190000,-0.001900,-82.400000,174.600000,47.800000
-0.094600,0.081000,-0.013900,-183.400000,409.600000,107.800000
-0.209600,0.070000,-0.055900,-253.400000,617.600000,155.800000
-0.383600,0.020000,-0.112400,-267.400000,665.600000,174.800000
-0.636600,-0.004000,-0.160400,-251.400000,590.600000,255.800000
-0.929600,-0.010000,-0.178400,-207.400000,347.600000,352.800000
-1.289600,-0.065000,-0.193900,-116.400000,-69.400000,445.800000
-1.673600,-0.192000,-0.171400,-17.400000,-466.400000,664.800000
-1.935600,-0.341000,-0.138400,48.600000,-672.400000,1093.800000
-1.950600,-0.441000,-0.125400,70.600000,-802.400000,1605.800000
-1.771600,-0.495000,-0.095400,88.600000,-864.400000,2082.800000
-1.627600,-0.482000,-0.085900,91.600000,-719.400000,2432.800000
-1.203600,-0.453000,-0.095900,154.600000,-956.400000,2611.800000
-0.723600,-0.445000,-0.085900,187.600000,-1306.400000,2687.800000
-0.269600,-0.440000,-0.084400,153.600000,-1309.400000,2790.800000
0.213400,-0.376000,-0.111400,73.600000,-1129.400000,2827.800000
0.740400,-0.334000,-0.138400,-47.400000,-907.400000,2723.800000
1.249400,-0.241000,-0.145400,-184.400000,-760.400000,2608.800000
1.650400,-0.162000,-0.217900,-303.400000,-719.400000,2245.800000
1.879400,-0.111000,-0.006900,-364.400000,-625.400000,1809.800000
1.972400,-0.086000,0.039100,-350.400000,-466.400000,1370.800000
1.961400,-0.073000,0.140600,-288.400000,-218.400000,965.800000
1.869400,-0.080000,0.248600,-195.400000,105.600000,604.800000
1.718400,-0.128000,0.347600,-334.400000,476.600000,304.800000
1.518400,-0.213000,0.420600,-10.400000,812.600000,54.800000
1.304400,-0.342000,0.478600,168.600000,1046.600000,-141.200000
1.190400,-0.489000,0.565100,367.600000,1311.600000,-238.200000
0.975400,-0.636000,0.654100,550.600000,1469.600000,-269.200000
0.798400,-0.797000,0.725100,771.600000,1761.600000,-269.200000
0.632400,-0.961000,0.776100,1041.600000,1934.600000,-261.200000
0.444400,-1.053000,0.769600,1376.600000,1866.600000,-266.200000
0.259400,-1.286000,0.723100,1914.600000,1466.600000,-235.200000
0.170400,-1.543000,0.699600,2600.600000,1206.600000,48.800000
0.293400,-1.662000,0.443100,3333.600000,1151.600000,500.800000
0.697400,-1.553000,-0.083900,3971.600000,666.600000,500.800000
1.140400,-1.311000,-0.583400,4062.600000,58.600000,-106.200000
1.128400,-1.136000,-0.870400,3779.600000,196.600000,-792.200000
0.831400,-1.136000,-0.987900,2970.600000,897.600000,-893.200000
0.649400,-1.035000,-1.087900,2371.600000,1390.600000,-571.200000
0.445400,-0.827000,-1.205900,1933.600000,1249.600000,-329.200000
0.916400,-0.579000,-1.311900,1757.600000,797.600000,-411.200000
1.038400,-0.443000,-1.428400,1485.600000,487.600000,-710.200000
1.175400,-0.445000,-1.452900,960.600000,376.600000,-993.200000
1.211400,-0.530000,-1.370900,382.600000,184.600000,-1127.200000
1.305400,-0.552000,-1.260400,-140.400000,33.600000,-1158.200000
1.539400,-0.570000,-1.186900,-605.400000,-63.400000,-1251.200000
1.874400,-0.585000,-1.127900,-1061.400000,-210.400000,-1269.200000
2.173400,-0.700000,-1.141900,-1469.400000,-456.400000,-1744.200000
2.247400,-0.919000,-0.966900,-1812.400000,-696.400000,-2272.200000
2.026400,-1.260000,-0.642900,-2075.400000,-791.400000,-2683.200000
1.626400,-1.560000,-0.625400,-2312.400000,-626.400000,-2821.200000
1.210400,-1.826000,-0.492900,-2593.400000,-417.400000,-2666.200000
0.811400,-2.007000,-0.274400,-2791.400000,-256.400000,-2336.200000
0.483400,-2.070000,-0.080900,-2839.400000,-171.400000,-2020.200000
0.191400,-2.050000,0.136100,-2762.400000,-82.400000,-1700.200000
-0.067600,-1.934000,0.327600,-2618.400000,48.600000,-1333.200000
-0.253600,-1.775000,0.483600,-2454.400000,204.600000,-879.200000
-0.340600,-1.583000,0.596100,-2204.400000,316.600000,-435.200000
-0.346600,-1.374000,0.668600,-2151.400000,358.600000,-76.200000
-0.272600,-1.147000,0.705100,-1735.400000,322.600000,210.800000
-0.166600,-0.895000,0.708600,-1415.400000,244.600000,411.800000
-0.309600,-0.656000,0.687600,-1105.400000,184.600000,534.800000
0.001400,-0.438000,0.638100,-797.400000,151.600000,597.800000
0.102400,-0.266000,0.550600,-534.400000,142.600000,624.800000
0.243400,-0.387000,0.446600,-283.400000,84.600000,586.800000
0.351400,-0.072000,0.345600,-77.400000,0.600000,488.800000
0.429400,0.011000,0.384100,45.600000,-49.400000,442.800000
0.486400,0.078000,0.173100,113.600000,-69.400000,361.800000
0.536400,0.106000,0.138100,151.600000,-101.400000,306.800000
0.593400,0.150000,0.075100,194.600000,-187.400000,258.800000
0.627400,0.197000,0.039600,211.600000,-280.400000,194.800000
0.651400,0.224000,0.014100,217.600000,-333.400000,157.800000
0.655400,0.252000,-0.003900,223.600000,-346.400000,130.800000
0.678400,0.231000,-0.026400,212.600000,-362.400000,149.800000
0.683400,0.227000,-0.042400,212.600000,-359.400000,112.800000
0.701400,0.216000,-0.048400,201.600000,-375.400000,46.800000
0.687400,0.196000,-0.040400,182.600000,-347.400000,2.800000
0.660400,0.170000,-0.042400,193.600000,-294.400000,-26.200000
0.624400,0.158000,-0.072900,221.600000,-228.400000,-39.200000
0.563400,0.152000,0.000600,262.600000,-182.400000,-67.200000
0.455400,0.151000,-0.158900,270.600000,-140.400000,-64.200000
0.337400,0.143000,-0.222900,228.600000,-91.400000,-8.200000
0.258400,0.118000,-0.269400,131.600000,-17.400000,109.800000
0.234400,0.114000,-0.289900,64.600000,51.600000,227.800000
0.260400,0.090000,-0.273900,-87.400000,63.600000,290.800000
