-570,459,-2070,22,-174,57
-464,471,-2051,34,-79,0
-391,466,-2051,13,99,-27
-350,442,-2067,-39,289,-29
-313,419,-2070,-82,427,-48
-302,407,-2071,-101,482,-107
-289,394,-2066,-75,480,-201
-306,380,-2067,-29,456,-279
-353,366,-2062,-239,455,-315
-447,346,-2055,36,507,-287
-619,336,-2074,63,549,-216
-736,311,-2115,89,746,-133
-1004,244,-2139,121,329,-55
-1325,130,-2124,165,238,77
-1693,240,-2095,221,46,347
-2029,-65,-2046,273,-101,766
-2293,-169,-2059,315,-189,773
-2401,-282,-2124,370,-289,1580
-2278,-472,-2209,397,-307,2220
-1946,-691,-2291,393,-290,2852
-1467,-832,-2371,363,-275,3407
-814,-872,-2567,301,-401,3749
-88,-829,-2749,216,-608,3860
620,-668,-2921,89,-909,3721
1155,-441,-2955,199,-1165,3356
1484,-249,-2895,-150,-1251,2883
1638,-142,-2762,-322,-1278,2393
1641,-58,-2578,-436,-1224,1928
1539,28,-2376,-495,-1100,1514
1467,104,-2185,-499,-937,1136
1319,166,-2012,-442,-970,795
1175,220,-1878,-378,-560,480
1028,12,-1757,-346,-190,155
849,293,-1648,-326,176,-182
641,284,-1554,-299,453,-506
399,229,-1479,-238,580,-536
144,114,-1408,-142,524,-898
-74,-12,-1481,-52,401,-994
-201,-123,-1076,75,343,-924
-200,-158,-608,304,379,-753
-125,-124,-37,435,545,-611
-18,-164,475,943,969,-454
68,-376,669,1640,1580,-373
101,-789,0,2594,1746,-580
157,-1249,-1472,3571,1427,-1038
128,-1298,-3143,4143,853,-1324
35,-1740,-4375,3833,660,-1243
-152,-1521,-4926,2807,992,-963
-347,-1147,-4763,1810,763,-991
-465,-900,-4135,1217,-69,-533
-462,-692,-3526,904,-669,-311
-346,-526,-3487,697,-786,-216
-202,-428,-3158,522,-679,-98
-112,-397,-3160,338,-560,-55
-89,-387,-3148,127,-528,-32
-104,-385,-3031,190,-582,-7
-148,-361,-2825,-223,-605,6
-195,-362,-2608,-273,-556,22
-244,-381,-2451,-327,-445,51
-293,-426,-2351,-369,-337,100
-310,-465,-2276,-414,-264,145
-329,-500,-2193,-463,-221,156
-341,-527,-2117,-470,-212,138
-351,-539,-2057,-446,-209,113
-357,-564,-1983,-415,-162,130
-359,-581,-1948,-346,-66,212
-345,-581,-1966,-258,39,26
-302,-567,-2005,-181,150,306
-256,-554,-2047,-138,247,338
-217,-535,-2067,-115,307,325
-184,-523,-2114,-93,277,270
-171,-499,-2140,-71,158,185
-160,-479,-2122,-47,57,116
-156,-460,-2098,-37,0,77
-149,-442,-2063,-29,1,50
-145,-432,-2039,-10,42,17
-140,-425,-2048,27,67,-45
-148,-427,-2094,84,98,-127
-183,-433,-2171,126,92,-174
-240,-448,-2224,120,56,-164
-280,-455,-2233,90,40,-147
-295,-455,-2233,64,43,-109
-310,-451,-2223,46,47,-72
-312,-454,-2194,33,75,-29
-304,-452,-2190,6,104,12
-284,-450,-2190,-9,109,37
-260,-450,-2179,-28,103,43
-249,-455,-2163,-35,107,39
-233,-463,-2163,-43,109,30
-225,-474,-2161,-55,99,15
-226,-478,-2145,-60,83,3
-230,-486,-2146,-58,78,1
-236,-484,-2146,-54,59,4
-231,-480,-2145,-57,49,10
-220,-473,-2134,-55,40,5
-214,-466,-2116,-43,40,-11
-218,-469,-2107,-36,48,-22
-225,-467,-2111,-22,62,-23
-226,-462,-2128,-12,63,-23
-226,-462,-2137,-11,61,-30
